LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageCars,SalePrice,MSZoning_Residential,LotShape_Reg,LandContour_NotLvl,LotConfig_CulDSac,LotConfig_Inside,LotConfig_Other,LandSlope_Mod,LandSlope_Sev,Condition1_Norm,Condition1_Pos,Condition1_RR,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQualCond,Age,Rem_Age,RoofStyle_Hip,RoofStyle_Other,RoofMatl_NotShingle,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wood,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Shng,Exterior2nd_Wood,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,ExterQualCond,Foundation_CBlock,Foundation_Other,Foundation_PConc,Bsmt_Score,Heating_NotGasA,CentralAir_Bin,Electrical_SBrkr,TotalSF,KitchenScore,Fireplace_Score,GarageType_Detchd,GarageType_NA,GarageType_Other,Gar_Age,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,GarageScore,PavedDrive_Y,Porch_Deck_SF,PoolScore,Shed,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_Con,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
9.34215779659637,11409,0.0,4,0,1716,1,1,3,8,3,1,0.30780301564188184,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,2628.0,0,1,1,7.286580529290343,3,4,0,0,0,60.0,0,0,1,356.7306218428522,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.720705889909716,16659,34.0,2,0,2263,3,1,3,9,4,2,0.29033086884497145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,49,29,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,7155.0,0,1,1,7.632133614975749,4,3,0,0,0,29.0,0,0,0,581.3539051929877,1,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.169518377455928,9600,238.0,3,0,1644,2,0,3,7,4,2,0.3004196618090865,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,56,56,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,11565.0,0,1,1,7.633258054581206,3,8,0,0,0,56.0,0,0,0,480.45272810940975,1,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.979290649090876,7937,0.0,3,0,1003,2,0,3,6,4,2,0.3052238833541239,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36,22,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,0,0,7371.0,0,1,1,6.9558523283356,3,0,1,0,0,22.0,0,0,1,620.549486382123,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.52588077255636,13710,0.0,3,0,1558,1,1,4,6,4,1,0.3032603565207027,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25,57,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,3780.0000000000005,0,1,0,7.276219208338641,3,0,0,0,0,57.0,0,0,1,357.6819509182241,1,289,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.90910013492555,7399,1600.0,5,0,1950,2,1,3,7,4,2,0.2898412606049984,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,35,10,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,7788.0,0,1,1,7.556216625698392,4,3,1,0,0,10.0,0,1,0,611.0286451617189,1,208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.367344120785848,11700,365.0,4,0,1743,1,3,3,7,4,2,0.29901721700564016,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,36,39,39,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,5031.0,0,1,1,7.261246814828447,3,4,0,0,0,39.0,0,0,1,581.3539051929877,1,224,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.546812608597396,14000,0.0,5,0,1152,1,1,3,6,4,1,0.3019931369399346,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,48,59,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,0,0.0,0,1,1,7.126279232697698,4,4,0,0,0,59.0,0,0,1,374.6652704960157,1,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.66459564425378,15750,56.0,3,0,1336,2,0,2,5,4,1,0.30228043238058544,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,53,53,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,7568.999999999999,0,1,1,7.297541217614149,3,8,0,0,0,53.0,0,0,1,442.89607187430965,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.69437017295501,16226,0.0,5,0,2452,2,1,4,9,4,2,0.28664797221339944,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,1,3372.0,0,1,1,7.859114852623611,4,3,0,0,0,9.0,0,0,0,694.3051619554475,1,258,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.525443040003957,13704,150.0,5,0,1541,2,0,3,6,4,3,0.2943232794416576,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0.0,0,1,1,7.645594220379599,4,3,0,0,0,5.0,0,1,0,813.0092591010829,1,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.190137664658664,9800,0.0,3,0,894,2,0,3,5,4,2,0.30368254945031053,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,34,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,8046.0,0,1,1,6.7879322428876,3,0,0,0,0,31.0,0,0,1,591.8365026014521,1,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8193447844237,18386,0.0,5,0,3493,3,0,3,10,4,3,0.2838035335374684,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,63,128,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0.0,0,1,1,8.531550945772485,4,5,0,0,0,5.0,0,0,1,832.4591245946788,1,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.248214024404264,10386,246.0,5,0,2000,3,0,3,8,4,3,0.28277567796823816,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,17567.999999999996,0,1,1,8.114229284751946,4,0,0,0,0,3.0,0,0,0,845.3418301007574,1,168,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.508517181520606,13474,246.0,4,0,2243,3,1,4,8,4,3,0.2915961248743189,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,8400.0,0,1,1,7.5666254587628785,4,3,0,0,0,17.0,0,1,0,741.7960437408022,1,395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.977146484808472,7920,0.0,3,0,1406,1,0,3,6,4,0,0.3197552593222335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,88,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,0,0,0.0,0,1,0,6.737003998190952,2,0,0,1,0,0.0,1,0,0,1.0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.420763358881013,12342,0.0,5,0,861,1,0,1,4,4,2,0.32236998954108714,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,69,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,0,2358.0,0,1,1,6.734549864823503,3,0,1,0,0,48.0,0,0,1,581.3539051929877,1,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.423675982299306,12378,0.0,5,0,1944,3,0,3,8,4,3,0.27820808696020616,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,45,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,1,19110.0,0,1,1,8.038298322194843,5,15,0,0,0,3.0,0,0,0,713.276537952861,1,383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.947025655972697,7685,112.0,4,0,1501,2,1,3,6,4,2,0.30067267870539083,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,13,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,6216.0,0,1,1,7.094287711155115,4,3,0,0,0,13.0,0,0,0,482.17535402378655,1,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.987196820661973,8000,0.0,5,0,972,2,0,2,5,4,1,0.30756903275811065,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,36,61,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,0,6120.0,0,1,1,6.909332315724874,3,4,1,0,0,61.0,0,0,1,316.95023284739955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.961879012677683,7800,0.0,3,0,1118,2,0,3,5,4,2,0.3105403811345321,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,67,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,6084.0,0,1,1,6.884183498737606,3,4,1,0,0,67.0,0,0,1,473.54148735247765,1,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.279532193216468,215245,0.0,3,0,2036,4,0,3,8,4,2,0.2770747009877941,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,35,44,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1,0,0,24672.0,1,1,1,8.193545872818936,3,8,0,0,0,44.0,0,1,0,560.1965713679148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.169518377455928,9600,0.0,5,0,1641,1,2,3,6,4,2,0.2985093919195336,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,49,81,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,192.0,0,1,1,7.211102550927978,5,4,1,0,0,81.0,0,0,1,433.11909506519027,1,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.961237781491876,7795,0.0,5,0,1432,3,1,3,6,4,2,0.29680339514486004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,35,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,1,5100.000000000001,0,1,1,7.059016221344442,4,4,0,0,0,5.0,0,0,0,492.46850070965644,1,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.473089177882752,13005,278.0,3,0,2353,3,1,4,10,4,2,0.28741052315322996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49,29,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,8304.0,0,1,1,7.709672133551097,5,3,0,0,0,26.0,0,1,0,536.2788506752814,1,483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.104979856318357,9000,0.0,5,0,1959,2,1,3,8,4,3,0.28632787068029564,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,1,0.0,0,1,1,7.625940295740247,4,4,0,0,0,1.0,0,1,0,941.369422997362,1,254,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.20029003612268,9900,256.0,5,0,2646,3,1,4,9,4,3,0.28741052315322996,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,35,16,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,11844.0,0,1,1,8.110951658935843,4,3,0,0,0,16.0,0,1,0,673.619927771001,1,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.55499334068759,14115,225.0,3,0,1472,3,0,3,6,4,2,0.2969613116588961,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,35,29,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,12432.0,0,1,1,7.508836223812702,3,6,0,0,0,29.0,0,0,1,620.549486382123,1,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.696401880595555,16259,370.0,5,0,2596,3,1,4,9,4,3,0.27958625292122896,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,1,0.0,0,1,1,8.040703918251092,4,0,0,0,0,0.0,0,1,0,810.838625073253,1,394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.400878083541478,12099,388.0,5,0,2468,3,1,4,10,4,3,0.27867606774387527,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,14550.0,0,1,1,7.92221264155746,4,4,0,0,0,3.0,0,0,0,833.8938037308808,1,338,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.24763615671988,10380,172.0,5,0,2730,3,1,4,8,4,2,0.2832326726265446,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,35,21,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,13518.0,0,1,1,8.220680185695818,4,3,0,0,0,20.0,0,0,0,611.0286451617189,1,297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.669055540725484,5820,0.0,5,0,1163,2,0,3,6,4,1,0.3089602932591276,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,24,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,0,2304.0,0,1,1,7.181586721116059,3,0,0,0,0,51.0,0,0,1,219.11752471107934,1,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.330343164370879,11275,300.0,5,0,2978,2,1,5,11,4,2,0.2894799329767982,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49,43,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,0.0,0,1,1,7.96411473646619,4,4,0,0,0,49.0,0,0,0,601.4580924261364,1,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.517193191416238,5000,0.0,1,0,803,1,0,2,5,4,2,0.32066242659019123,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,66,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,1044.0000000000002,0,0,0,6.56540357666645,3,0,1,0,0,66.0,0,0,1,429.54559854057874,1,244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.291551627401006,10846,0.0,5,0,1719,3,1,1,6,4,2,0.2811547978000323,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,1,19428.0,0,1,1,7.83739438281275,4,8,0,0,0,15.0,0,0,0,527.1136258317717,1,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.358760377094455,11600,175.0,3,0,1383,1,1,3,7,4,1,0.3046410235640076,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,46,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,5085.0,0,1,1,7.462347028201209,3,0,0,0,0,46.0,0,1,0,367.14949871201316,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.38328476695754,11888,0.0,4,0,2134,2,0,5,10,4,2,0.2929930173746088,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,36,93,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0.0,0,0,0,7.586742761200793,4,0,1,0,0,79.0,0,0,1,500.14148593386153,1,328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.764365720529808,6402,0.0,3,0,1192,1,0,3,6,4,1,0.32418322603851407,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25,89,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,0,1,0.0,0,0,1,6.7879322428876,3,0,1,0,0,89.0,0,0,1,144.31846787292045,0,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.270870871716214,10624,84.0,3,0,1728,2,1,6,10,4,1,0.310774448093611,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,43,43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,2736.0000000000005,0,1,1,7.846725247862867,6,0,1,0,0,5.0,0,0,1,422.36865375083914,1,155,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.008958312443486,8176,0.0,2,0,1056,2,0,3,6,4,1,0.3059838607060835,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,49,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,7614.0,0,1,1,7.0332894739322755,3,0,0,0,0,49.0,0,1,0,382.1311155777558,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.273784544532717,10655,296.0,5,0,1629,3,0,3,7,4,3,0.28488407047949416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,19236.0,0,1,1,8.479546688885568,4,4,0,0,0,6.0,0,1,0,839.6243207530378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.011645501064283,8198,146.0,5,0,1358,3,0,2,6,4,2,0.2940376651115813,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,35,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,8640.0,0,1,1,7.4320830134334415,4,4,0,0,0,4.0,0,1,0,536.2788506752814,1,222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.109635667854551,9042,0.0,4,0,1638,3,1,3,7,4,2,0.296257857078362,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,9936.0,0,1,1,7.3484692283495345,3,6,0,0,0,10.0,0,0,0,526.2777973062302,1,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.011638020852416,164660,0.0,5,0,1786,4,0,3,7,4,2,0.2910890945567342,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30,43,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,12564.0,0,1,1,7.7567026387483295,3,8,0,0,0,43.0,0,0,0,573.2473335608221,1,670,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.557964480394498,14157,200.0,5,0,1922,3,0,3,8,4,3,0.27689608704539026,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,18735.0,0,1,1,8.040222971757434,4,4,0,0,0,2.0,0,0,0,688.9622666064961,1,229,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
